night_photo,night_lat,night_lon,night_taken,day_image,day_id,day_lat,day_lon,day_heading,distance_m,skipped
bia-143.JPG,40.73037222222222,-73.99483611111111,2026:04:28 20:17:39,0/20160629/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160629-1837.raw/3/dr5rsnwx7rmz-dr5rsnwxe815-cds-63fa6a79d3217a87-20160629-1837-99.jpg,1906079.0,40.7303496,-73.9948325,54.84,2.53,False
bia-144.JPG,40.730469444444445,-73.99498055555556,2026:04:28 20:17:54,,,,,,,True
bia-145.JPG,40.73048333333333,-73.99501944444445,2026:04:28 20:17:58,,,,,,,True
bia-146.JPG,40.730675000000005,-73.99522222222222,2026:04:28 20:18:43,,,,,,,True
bia-147.JPG,40.73067777777778,-73.99522222222222,2026:04:28 20:18:44,,,,,,,True
bia-148.JPG,40.73067777777778,-73.99523888888889,2026:04:28 20:18:45,,,,,,,True
bia-149.JPG,40.73068055555556,-73.99523888888889,2026:04:28 20:18:46,,,,,,,True
bia-15.JPG,40.72998055555556,-73.99163888888889,2026:04:28 20:10:06,,,,,,,True
bia-150.JPG,40.73068055555556,-73.99525555555556,2026:04:28 20:18:47,,,,,,,True
bia-151.JPG,40.73068888888889,-73.9952611111111,2026:04:28 20:18:48,,,,,,,True
bia-IMG_4897.JPG,40.73056388888889,-73.99567222222223,2026:04:28 20:19:47,,,,,,,True
bia-IMG_4935.JPG,40.73011944444445,-73.99607777777778,2026:04:28 20:21:05,0/20170312/e5df139233770dec/cds-e5df139233770dec-20170312-1035.raw/4/dr5rsntwq15j-dr5rsntwnrvg-cds-e5df139233770dec-20170312-1035-128.jpg,70216045.0,40.7301441,-73.99609129999997,46.47,2.97,False
bia-IMG_4971.JPG,40.72972777777778,-73.9964138888889,2026:04:28 20:22:01,,,,,,,True
bia-IMG_4983.JPG,40.72958055555556,-73.99642222222222,2026:04:28 20:22:15,,,,,,,True
bia-IMG_5020.JPG,40.72983888888889,-73.99724444444445,2026:04:28 20:24:12,,,,,,,True
bia-IMG_5048.JPG,40.72979444444445,-73.99742777777777,2026:04:28 20:24:55,,,,,,,True
bia-IMG_5058.JPG,40.72971666666667,-73.99743611111111,2026:04:28 20:25:05,0/20160915/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160915-1338.raw/3/dr5rsnse65uk-dr5rsnse69gh-cds-fdeb4f0c0eb1bc3c-20160915-1338-78.jpg,38224247.0,40.729633,-73.997615,61.62,2.23,False
bia-IMG_5059.JPG,40.72972777777778,-73.99741388888889,2026:04:28 20:25:06,,,,,,,True
bia-16.JPG,40.72998611111111,-73.99166111111111,2026:04:28 20:10:07,,,,,,,True
bia-IMG_5060.JPG,40.72971666666667,-73.99741388888889,2026:04:28 20:25:07,0/20161103/ec0dd1f4ab6e9e7e/cds-ec0dd1f4ab6e9e7e-20161103-1322.raw/3/dr5rsnseu79y-dr5rsnseu7hx-cds-ec0dd1f4ab6e9e7e-20161103-1322-41.jpg,47713079.0,40.7297285,-73.99754140000002,57.56,10.82,False
bia-IMG_5061.JPG,40.729711111111115,-73.99742222222223,2026:04:28 20:25:09,0/20160915/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160915-1338.raw/3/dr5rsnsesqtt-dr5rsnsespf5-cds-fdeb4f0c0eb1bc3c-20160915-1338-81.jpg,38224250.0,40.7297015,-73.99753659999998,61.69,9.7,False
bia-IMG_5062.JPG,40.72969444444445,-73.99743611111111,2026:04:28 20:25:10,0/20160902/774e09b0c084a069/cds-774e09b0c084a069-20160902-1457.raw/4/dr5rsnsdcdnu-dr5rsnsdchkc-cds-774e09b0c084a069-20160902-1457-12.jpg,34931333.0,40.72956,-73.997677,80.83,0.84,False
bia-IMG_5063.JPG,40.72968888888889,-73.99743611111111,2026:04:28 20:25:11,0/20160722/79ddade2485edbde/cds-79ddade2485edbde-20160722-1202.raw/3/dr5rsnse1mjy-dr5rsnse1ght-cds-79ddade2485edbde-20160722-1202-60.jpg,16079160.0,40.729597,-73.99764499999998,63.9,3.04,False
bia-IMG_5064.JPG,40.729683333333334,-73.99745277777778,2026:04:28 20:25:12,0/20161103/ec0dd1f4ab6e9e7e/cds-ec0dd1f4ab6e9e7e-20161103-1322.raw/3/dr5rsnseu79y-dr5rsnseu7hx-cds-ec0dd1f4ab6e9e7e-20161103-1322-41.jpg,47713079.0,40.7297285,-73.99754140000002,57.56,9.0,False
bia-IMG_5065.JPG,40.729675,-73.99746111111111,2026:04:28 20:25:13,0/20160902/774e09b0c084a069/cds-774e09b0c084a069-20160902-1457.raw/4/dr5rsnsd9wde-dr5rsnsdbc71-cds-774e09b0c084a069-20160902-1457-13.jpg,34931334.0,40.729544,-73.99769,78.54,2.58,False
bia-IMG_5066.JPG,40.72966388888889,-73.99746666666667,2026:04:28 20:25:15,0/20160915/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160915-1338.raw/3/dr5rsnsdcjx6-dr5rsnsdcm3k-cds-fdeb4f0c0eb1bc3c-20160915-1338-75.jpg,38224244.0,40.729566,-73.997671,60.49,0.68,False
bia-IMG_5067.JPG,40.72965555555556,-73.99748055555555,2026:04:28 20:25:16,0/20160902/774e09b0c084a069/cds-774e09b0c084a069-20160902-1457.raw/4/dr5rsnsd924x-dr5rsnsd8k44-cds-774e09b0c084a069-20160902-1457-17.jpg,34931338.0,40.729516,-73.997713,88.63,1.44,False
bia-IMG_5068.JPG,40.729644444444446,-73.99749722222222,2026:04:28 20:25:17,0/20160902/774e09b0c084a069/cds-774e09b0c084a069-20160902-1457.raw/4/dr5rsnsd1b4x-dr5rsns6r602-cds-774e09b0c084a069-20160902-1457-18.jpg,34931339.0,40.729462,-73.99775799999998,85.48,0.89,False
bia-IMG_5069.JPG,40.729647222222226,-73.99749722222222,2026:04:28 20:25:18,,,,,,,True
bia-17.JPG,40.729977777777776,-73.99168333333333,2026:04:28 20:10:08,,,,,,,True
bia-IMG_5070.JPG,40.72965277777778,-73.99750555555556,2026:04:28 20:25:19,0/20160914/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160914-1647.raw/3/dr5rsnsd2n82-dr5rsns6rz1x-cds-a32b6ec5cde27e3a-20160914-1647-80.jpg,37829314.0,40.72949000000001,-73.99773499999998,59.77,2.68,False
bia-IMG_5071.JPG,40.72965555555556,-73.99751388888889,2026:04:28 20:25:21,0/20161218/19919ff6db95782d/cds-19919ff6db95782d-20161218-1254.raw/4/dr5rsns6qv66-dr5rsns6r7hh-cds-19919ff6db95782d-20161218-1254-32.jpg,55909217.0,40.729468,-73.997753,64.56,1.72,False
bia-IMG_5071.JPG,40.729644444444446,-73.99751944444445,2026:04:28 20:25:21,0/20160915/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160915-1338.raw/3/dr5rsnsedvvn-dr5rsnseee4q-cds-fdeb4f0c0eb1bc3c-20160915-1338-79.jpg,38224248.0,40.7296977,-73.99760140000002,61.32,9.1,False
bia-IMG_5073.JPG,40.72965277777778,-73.99752777777778,2026:04:28 20:25:22,,,,,,,True
bia-IMG_5074.JPG,40.72961388888889,-73.99757222222222,2026:04:28 20:25:28,0/20160722/79ddade2485edbde/cds-79ddade2485edbde-20160722-1202.raw/3/dr5rsns6rjr3-dr5rsns6rkrb-cds-79ddade2485edbde-20160722-1202-58.jpg,16079158.0,40.729474,-73.997748,65.9,2.22,False
bia-IMG_5075.JPG,40.729572222222224,-73.99764444444445,2026:04:28 20:25:29,0/20161028/79ddade2485edbde/cds-79ddade2485edbde-20161028-0913.raw/3/dr5rsnsdcruz-dr5rsnsdcx2n-cds-79ddade2485edbde-20161028-0913-53.jpg,45300752.0,40.7295798,-73.99766629999998,61.92,2.03,False
bia-IMG_5075.JPG,40.729572222222224,-73.99765000000001,2026:04:28 20:25:29,0/20161103/ec0dd1f4ab6e9e7e/cds-ec0dd1f4ab6e9e7e-20161103-1322.raw/3/dr5rsnse168b-dr5rsnse18vq-cds-ec0dd1f4ab6e9e7e-20161103-1322-40.jpg,47713078.0,40.7295935,-73.99767170000001,60.41,2.99,False
bia-IMG_5077.JPG,40.72946944444445,-73.99778611111111,2026:04:28 20:25:30,0/20160914/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160914-1647.raw/3/dr5rsns3yjj7-dr5rsns3vvxq-cds-a32b6ec5cde27e3a-20160914-1647-79.jpg,37829313.0,40.729396,-73.997813,46.57,0.31,False
bia-IMG_5078.JPG,40.72950277777778,-73.99772777777778,2026:04:28 20:25:31,0/20160622/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160622-1008.raw/3/dr5rsns6wxsk-dr5rsnsd8453-cds-fdeb4f0c0eb1bc3c-20160622-1008-30.jpg,2253167.0,40.729505,-73.997722,61.6438,0.55,False
bia-IMG_5079.JPG,40.72948888888889,-73.99773333333333,2026:04:28 20:25:32,,,,,,,True
bia-18.JPG,40.72996944444445,-73.99170555555555,2026:04:28 20:10:09,,,,,,,True
bia-IMG_5080.JPG,40.72938611111111,-73.99771944444444,2026:04:28 20:25:48,,,,,,,True
bia-IMG_5081.JPG,40.729400000000005,-73.99775555555556,2026:04:28 20:25:49,,,,,,,True
bia-IMG_5081.JPG,40.729400000000005,-73.99775555555556,2026:04:28 20:25:49,,,,,,,True
bia-IMG_5173.JPG,40.73036944444445,-73.99813055555556,2026:04:28 20:38:54,,,,,,,True
bia-IMG_5178.JPG,40.73038055555555,-73.99817777777778,2026:04:28 20:39:09,,,,,,,True
bia-IMG_5182.JPG,40.73044166666667,-73.9982611111111,2026:04:28 20:39:16,0/20160611/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160611-1149.raw/3/dr5rsnspgr02-dr5rsnspf8dv-cds-fdeb4f0c0eb1bc3c-20160611-1149-95.jpg,3167035.0,40.73043300000001,-73.998273,59.3652,1.39,False
bia-IMG_5188.JPG,40.7304,-73.99813888888889,2026:04:28 20:40:02,0/20161010/79ddade2485edbde/cds-79ddade2485edbde-20161010-1029.raw/3/dr5rsnspvghk-dr5rsnspsb2z-cds-79ddade2485edbde-20161010-1029-11.jpg,42597214.0,40.7304121,-73.9981604,61.11,2.26,False
bia-IMG_5189.JPG,40.73043611111111,-73.99833611111112,2026:04:28 20:40:04,0/20160903/8eb89b94275011e0/cds-8eb89b94275011e0-20160903-0810.raw/3/dr5rsnu0403h-dr5rsnspcsmj-cds-8eb89b94275011e0-20160903-0810-55.jpg,34773331.0,40.7304404,-73.99832559999999,57.11,1.01,False
bia-IMG_5190.JPG,40.73045277777778,-73.99829722222222,2026:04:28 20:40:05,0/20161029/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161029-1023.raw/3/dr5rsnu047wu-dr5rsnspcsrv-cds-7c641b4cb6bb1253-20161029-1023-42.jpg,45808059.0,40.7304577,-73.9983073,34.56,1.01,False
bia-IMG_5191.JPG,40.73046111111111,-73.99834444444444,2026:04:28 20:40:06,0/20161029/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161029-1023.raw/3/dr5rsnu047wu-dr5rsnspcsrv-cds-7c641b4cb6bb1253-20161029-1023-42.jpg,45808059.0,40.7304577,-73.9983073,34.56,3.15,False
bia-19.JPG,40.72996944444445,-73.99170555555555,2026:04:28 20:10:10,,,,,,,True
bia-IMG_5192.JPG,40.73048055555556,-73.99836666666667,2026:04:28 20:40:08,0/20161027/af6b56897db9da88/cds-af6b56897db9da88-20161027-1312.raw/3/dr5rsnu027pq-dr5rsngbpu0x-cds-af6b56897db9da88-20161027-1312-122.jpg,45894081.0,40.7304984,-73.9983926,59.44,2.95,False
bia-IMG_5193.JPG,40.73050555555556,-73.99845277777779,2026:04:28 20:40:18,0/20160912/79ddade2485edbde/cds-79ddade2485edbde-20160912-1114.raw/3/dr5rsngbrmvr-dr5rsngbnzc3-cds-79ddade2485edbde-20160912-1114-75.jpg,37206565.0,40.7305133,-73.99843790000001,62.3,1.52,False
bia-IMG_5194.JPG,40.73051388888889,-73.99845277777779,2026:04:28 20:40:20,0/20160708/79ddade2485edbde/cds-79ddade2485edbde-20160708-1217.raw/3/dr5rsngbr3t1-dr5rsngbpn7x-cds-79ddade2485edbde-20160708-1217-74.jpg,850332.0,40.7304894,-73.99843829999998,61.97,2.98,False
bia-IMG_5195.JPG,40.73051111111111,-73.99844444444444,2026:04:28 20:40:22,0/20160708/79ddade2485edbde/cds-79ddade2485edbde-20160708-1217.raw/3/dr5rsngbr6d1-dr5rsngbnzp3-cds-79ddade2485edbde-20160708-1217-75.jpg,850333.0,40.7304948,-73.99844250000002,61.51,1.82,False
bia-IMG_5213.JPG,40.73065555555556,-73.99874722222222,2026:04:28 20:41:09,,,,,,,True
bia-IMG_5218.JPG,40.73067777777778,-73.99881666666667,2026:04:28 20:41:16,0/20160611/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160611-1149.raw/3/dr5rsng9rwgt-dr5rsng9nzej-cds-fdeb4f0c0eb1bc3c-20160611-1149-84.jpg,3167024.0,40.73069,-73.998773,59.7274,3.92,False
bia-IMG_5222.JPG,40.73068888888889,-73.99883333333334,2026:04:28 20:41:23,0/20160903/8eb89b94275011e0/cds-8eb89b94275011e0-20160903-0810.raw/3/dr5rsng9t64t-dr5rsng9mn8z-cds-8eb89b94275011e0-20160903-0810-51.jpg,34773327.0,40.7307073,-73.9988709,59.8,3.77,False
bia-IMG_5225.JPG,40.730719444444446,-73.99889444444445,2026:04:28 20:41:47,0/20160805/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160805-1530.raw/3/dr5rsng9ucmm-dr5rsng9s4n5-cds-a32b6ec5cde27e3a-20160805-1530-26.jpg,20131653.0,40.730707,-73.99892,61.1,2.56,False
bia-IMG_5233.JPG,40.73066111111111,-73.99893055555556,2026:04:28 20:42:05,,,,,,,True
bia-IMG_5235.JPG,40.73063611111111,-73.99894722222223,2026:04:28 20:42:06,,,,,,,True
bia-2.JPG,40.72992222222222,-73.99070555555555,2026:04:28 20:07:16,,,,,,,True
bia-20.JPG,40.72996111111112,-73.99173055555556,2026:04:28 20:10:11,,,,,,,True
bia-IMG_5236.JPG,40.73063611111111,-73.99894722222223,2026:04:28 20:42:07,,,,,,,True
bia-IMG_5388.JPG,40.732194444444445,-73.99867222222223,2026:04:28 20:48:19,,,,,,,True
bia-IMG_5389.JPG,40.732194444444445,-73.99867222222223,2026:04:28 20:48:20,0/20160629/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160629-0828.raw/4/dr5rsp5f1yg1-dr5rsp5f4eg0-cds-bd209a4b83760d6b-20160629-0828-41.jpg,1950975.0,40.732175,-73.998645,63.34,3.15,False
bia-IMG_5390.JPG,40.73221111111111,-73.99864166666667,2026:04:28 20:48:23,,,,,,,True
bia-IMG_5391.JPG,40.732216666666666,-73.99865,2026:04:28 20:48:24,0/20161215/e5df139233770dec/cds-e5df139233770dec-20161215-1045.raw/4/dr5rsp5f76k5-dr5rsp5f766n-cds-e5df139233770dec-20161215-1045-62.jpg,54745147.0,40.7322104,-73.9986115,-146.56,3.32,False
bia-IMG_5394.JPG,40.73224444444445,-73.99863611111111,2026:04:28 20:48:27,,,,,,,True
bia-IMG_5395.JPG,40.73224444444445,-73.99862777777778,2026:04:28 20:48:29,,,,,,,True
bia-IMG_5421.JPG,40.73195555555556,-73.99824444444445,2026:04:28 20:50:04,0/20161027/af6b56897db9da88/cds-af6b56897db9da88-20161027-1312.raw/3/dr5rsph0gdnh-dr5rsph1hvwz-cds-af6b56897db9da88-20161027-1312-71.jpg,45894030.0,40.7319517,-73.9982546,61.27,0.96,False
bia-IMG_5421.JPG,40.73195277777778,-73.99823055555555,2026:04:28 20:50:04,,,,,,,True
bia-IMG_5437.JPG,40.73186388888889,-73.99805555555555,2026:04:28 20:50:18,0/20161027/af6b56897db9da88/cds-af6b56897db9da88-20161027-1312.raw/3/dr5rsph0qy05-dr5rsph2b1bd-cds-af6b56897db9da88-20161027-1312-68.jpg,45894027.0,40.7318872,-73.99812320000002,62.62,6.26,False
bia-21.JPG,40.729958333333336,-73.99178333333333,2026:04:28 20:10:12,,,,,,,True
bia-IMG_5448.JPG,40.731830555555554,-73.99791666666667,2026:04:28 20:50:28,,,,,,,True
bia-IMG_5455.JPG,40.73181944444445,-73.997825,2026:04:28 20:51:20,0/20160629/79ddade2485edbde/cds-79ddade2485edbde-20160629-0823.raw/3/dr5rsph2m67j-dr5rsph2hyx7-cds-79ddade2485edbde-20160629-0823-134.jpg,1929552.0,40.7318674,-73.9978403,66.12,5.49,False
bia-IMG_5476.JPG,40.73168055555555,-73.99757222222222,2026:04:28 20:51:46,0/20161027/af6b56897db9da88/cds-af6b56897db9da88-20161027-1312.raw/3/dr5rsnux7ghx-dr5rsnux7gqk-cds-af6b56897db9da88-20161027-1312-62.jpg,45894021.0,40.73170020000001,-73.99755920000001,61.68,2.44,False
bia-IMG_5522.JPG,40.73143888888889,-73.99693888888889,2026:04:28 20:54:54,,,,,,,True
bia-IMG_5620.JPG,40.73240555555556,-73.99600277777778,2026:04:28 20:58:12,0/20160722/79ddade2485edbde/cds-79ddade2485edbde-20160722-1122.raw/3/dr5rspjez0fw-dr5rspjsh3vf-cds-79ddade2485edbde-20160722-1122-175.jpg,16078725.0,40.73246029999999,-73.9960493,133.83,7.24,False
bia-IMG_5634.JPG,40.73245277777778,-73.99577222222223,2026:04:28 20:58:40,0/20160702/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160702-1144.raw/3/dr5rspjgvg3k-dr5rspnj1z73-cds-63fa6a79d3217a87-20160702-1144-1.jpg,1496930.0,40.7324734,-73.9957612,57.04,2.47,False
bia-IMG_5697.JPG,40.733330555555554,-73.99548333333334,2026:04:28 21:00:05,0/20170211/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20170211-1128.raw/3/dr5rspq0gzgk-dr5rspq1kupb-cds-6fef7e6f017c3f89-20170211-1128-80.jpg,64588244.0,40.7333559,-73.995501,148.54,3.19,False
bia-IMG_5698.JPG,40.733336111111115,-73.99548333333334,2026:04:28 21:00:06,0/20161029/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161029-1347.raw/3/dr5rspq1j1xd-dr5rspq1mbye-cds-6fef7e6f017c3f89-20161029-1347-188.jpg,46099053.0,40.7333649,-73.9954417,75.94,4.75,False
bia-IMG_5699.JPG,40.73334722222222,-73.99546944444444,2026:04:28 21:00:07,0/20161222/19919ff6db95782d/cds-19919ff6db95782d-20161222-1155.raw/4/dr5rspq14ws2-dr5rspq15hwd-cds-19919ff6db95782d-20161222-1155-89.jpg,56495866.0,40.733381,-73.995529,139.62,3.18,False
bia-IMG_5700.JPG,40.73338611111111,-73.99546111111111,2026:04:28 21:00:14,,,,,,,True
bia-22.JPG,40.72995,-73.99180555555556,2026:04:28 20:10:13,,,,,,,True
bia-IMG_5701.JPG,40.73338888888889,-73.99546944444444,2026:04:28 21:00:16,,,,,,,True
bia-IMG_5701.JPG,40.73338888888889,-73.99546944444444,2026:04:28 21:00:16,,,,,,,True
bia-IMG_5703.JPG,40.73338611111111,-73.995475,2026:04:28 21:00:17,0/20161229/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161229-1143.raw/4/dr5rspq1jq0d-dr5rspq1m9uc-cds-b6d8aab376c7ce54-20161229-1143-42.jpg,57174601.0,40.7333891,-73.9954403,160.44,2.94,False
bia-IMG_5704.JPG,40.73340555555556,-73.99562777777778,2026:04:28 21:09:25,0/20170214/19919ff6db95782d/cds-19919ff6db95782d-20170214-1135.raw/4/dr5rspq7chez-dr5rspq1ds1x-cds-19919ff6db95782d-20170214-1135-64.jpg,66249942.0,40.733465,-73.99555699999998,65.01,3.94,False
bia-IMG_5705.JPG,40.73345277777778,-73.99548333333334,2026:04:28 21:09:26,0/20161011/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20161011-1343.raw/3/dr5rspq1evrn-dr5rspq1se3c-cds-fdeb4f0c0eb1bc3c-20161011-1343-48.jpg,42956649.0,40.73346,-73.995471,62.25,2.28,False
bia-IMG_5706.JPG,40.73345277777778,-73.99548333333334,2026:04:28 21:09:27,0/20161102/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161102-0808.raw/3/dr5rspq4nj26-dr5rspq4nhsk-cds-6fef7e6f017c3f89-20161102-0808-182.jpg,46264321.0,40.733553,-73.995403,-38.67,1.3,False
